match_week,attendance,home_position,away_position,home_performance,away_performance,home_avg_scored,away_avg_scored,home_avg_conceded,away_avg_conceded,home_performance_last_five,away_performance_last_five,home_performance_as_home,away_performance_as_away,home_avg_scored_as_home,away_avg_scored_as_away,home_avg_conceded_as_home,away_avg_conceded_as_away,home_posse,away_posse,home_shotsON,away_shotsON,home_shots,away_shots,home_passes,away_passes,home_corners,away_corners,home_offsides,away_offsides,home_yellows,away_yellows,home_reds,away_reds,home_fouls,away_fouls,Form_Home_Goals_Scored,Form_Home_Goals_Conceded,Form_Home_Shots,Form_Home_Possession,Form_Home_Points,Form_Away_Goals_Scored,Form_Away_Goals_Conceded,Form_Away_Shots,Form_Away_Possession,Form_Away_Points,HomeTeamResult
11,38609,18.0,8.0,0.27,0.5,0.7,1.5,2.0,1.8,0.07,0.2,0.4,0.67,5,10,10,7,37.9,62.1,5.0,3.0,9.0,11.0,294.0,472.0,2.0,5.0,5.0,1.0,0.0,2.0,0.0,0.0,14.0,12.0,0.0,0.0,14.8,51.779999999999994,0.8,0.0,0.0,13.0,55.620000000000005,1.4,W
12,59530,6.0,3.0,0.58,0.7,1.82,1.82,1.45,0.64,0.4,0.4,1.0,0.8,13,12,4,3,42.1,57.9,5.0,4.0,14.0,14.0,399.0,549.0,7.0,4.0,8.0,1.0,4.0,1.0,0.0,0.0,11.0,16.0,0.0,0.0,17.4,60.28000000000001,1.8,0.0,0.0,14.2,58.44000000000001,2.4,W
12,10879,17.0,10.0,0.3,0.45,0.64,0.73,1.27,1.18,0.4,0.4,0.27,0.27,3,3,6,7,30.7,69.3,5.0,3.0,9.0,19.0,246.0,539.0,8.0,11.0,1.0,0.0,3.0,2.0,1.0,0.0,13.0,10.0,0.0,0.0,10.8,45.88,1.4,0.0,0.0,5.2,39.82,1.2,W
12,18895,7.0,19.0,0.58,0.24,0.91,0.64,0.82,1.18,0.4,0.0,0.53,0.33,3,3,2,3,39.2,60.8,7.0,1.0,17.0,14.0,296.0,471.0,8.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,9.6,41.160000000000004,2.0,0.0,0.0,9.6,47.2,0.6,W
12,25526,20.0,15.0,0.12,0.33,0.36,0.91,2.0,2.0,0.07,0.2,0.27,0.13,4,2,9,10,68.7,31.3,7.0,5.0,16.0,8.0,539.0,248.0,9.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,9.0,26.0,0.0,0.0,12.2,43.18,0.8,0.0,0.0,14.2,49.239999999999995,0.8,D
12,31908,12.0,1.0,0.39,0.94,1.45,3.45,1.45,0.64,0.47,0.6,0.47,1.0,8,14,6,3,25.3,74.7,0.0,4.0,2.0,12.0,266.0,784.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0,0.0,8.0,10.0,0.0,0.0,10.6,46.7,1.8,0.0,0.0,15.2,71.02000000000001,3.0,L
12,53256,5.0,13.0,0.58,0.39,1.91,0.82,1.55,1.0,0.4,0.27,0.73,0.42,9,3,1,3,61.1,38.9,8.0,0.0,21.0,5.0,562.0,362.0,10.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,15.0,9.0,0.0,0.0,15.8,63.84000000000001,1.6,0.0,0.0,14.4,61.78000000000001,1.0,W
12,23592,16.0,4.0,0.3,0.67,0.82,1.73,1.27,0.91,0.0,0.6,0.4,0.8,6,10,6,4,38.6,61.4,2.0,7.0,7.0,11.0,378.0,610.0,3.0,4.0,3.0,1.0,2.0,3.0,0.0,0.0,13.0,12.0,0.0,0.0,7.4,36.76,0.4,0.0,0.0,13.8,51.98,1.8,L
12,75035,2.0,11.0,0.7,0.42,2.09,0.91,0.45,0.91,0.2,0.2,1.0,0.27,15,3,0,5,64.7,35.3,7.0,5.0,16.0,12.0,620.0,344.0,11.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,9.0,0.0,0.0,10.8,53.160000000000004,1.4,0.0,0.0,12.4,45.32,1.0,W
12,20018,9.0,18.0,0.45,0.27,1.55,1.0,1.91,2.09,0.0,0.07,0.33,0.17,5,5,11,13,58.5,41.5,7.0,6.0,17.0,10.0,614.0,434.0,3.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,13.0,10.0,0.0,0.0,13.6,58.2,0.8,0.0,0.0,9.0,47.64,1.0,W
12,29676,8.0,14.0,0.45,0.36,1.0,1.18,1.0,2.0,0.47,0.27,0.53,0.27,6,5,5,11,53.8,46.2,3.0,6.0,9.0,13.0,462.0,396.0,6.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,8.0,42.5,1.6,0.0,0.0,10.0,35.9,1.4,D
13,56897,18.0,12.0,0.25,0.36,0.92,1.33,2.08,1.5,0.07,0.27,0.4,0.33,6,8,10,10,49.3,50.7,4.0,2.0,8.0,7.0,381.0,404.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,12.0,0.0,0.0,9.2,47.3,0.4,0.0,0.0,9.4,43.940000000000005,1.6,D
13,23723,20.0,15.0,0.14,0.36,0.5,1.25,2.0,2.0,0.13,0.33,0.28,0.28,6,7,11,13,54.0,46.0,5.0,3.0,10.0,10.0,492.0,425.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,14.2,48.779999999999994,1.0,0.0,0.0,9.2,39.239999999999995,1.0,W
13,75018,2.0,9.0,0.72,0.44,2.25,1.08,0.5,1.08,0.4,0.33,1.0,0.39,19,5,1,6,58.3,41.7,4.0,2.0,15.0,8.0,565.0,404.0,5.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,10.4,54.24000000000001,1.4,0.0,0.0,8.0,46.3,1.8,W
13,52188,11.0,8.0,0.39,0.5,0.92,1.58,1.17,1.75,0.0,0.2,0.56,0.56,7,12,5,10,52.4,47.6,2.0,4.0,12.0,12.0,480.0,441.0,6.0,3.0,4.0,1.0,1.0,2.0,0.0,0.0,8.0,13.0,0.0,0.0,13.2,45.94,0.8,0.0,0.0,14.0,56.88000000000001,1.2,L
13,20228,19.0,13.0,0.22,0.36,0.58,0.92,1.25,1.17,0.0,0.4,0.17,0.33,4,4,10,8,48.2,51.8,1.0,5.0,10.0,9.0,447.0,472.0,4.0,5.0,3.0,1.0,4.0,2.0,0.0,0.0,18.0,6.0,0.0,0.0,11.2,48.0,0.6,0.0,0.0,8.8,39.84,1.8,D
13,65905,4.0,17.0,0.64,0.28,1.67,0.75,0.75,1.5,0.2,0.0,0.61,0.22,8,3,4,8,72.5,27.5,5.0,2.0,25.0,5.0,689.0,266.0,8.0,0.0,2.0,6.0,1.0,4.0,0.0,0.0,10.0,13.0,0.0,0.0,14.2,58.120000000000005,1.8,0.0,0.0,7.0,37.5,0.2,D
13,53225,5.0,3.0,0.61,0.69,2.0,1.92,1.42,0.83,0.6,0.6,0.78,0.83,12,14,1,4,53.5,46.5,4.0,3.0,16.0,11.0,587.0,497.0,7.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,16.6,62.5,2.0,0.0,0.0,15.2,56.64,2.4,D
13,30461,14.0,16.0,0.36,0.33,0.75,1.0,1.17,2.0,0.07,0.27,0.38,0.17,6,4,8,12,67.2,32.8,5.0,2.0,17.0,5.0,663.0,329.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,11.2,55.460000000000015,1.0,0.0,0.0,10.8,42.86,1.0,W
13,21722,7.0,6.0,0.61,0.61,1.0,1.83,0.75,1.33,0.6,0.4,0.61,0.22,5,7,2,12,36.3,63.7,2.0,2.0,8.0,18.0,350.0,636.0,5.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,12.0,41.64,2.0,0.0,0.0,15.2,55.65999999999999,1.8,L
13,24121,10.0,1.0,0.42,0.94,0.67,3.33,1.42,0.58,0.2,0.6,0.61,1.0,5,16,6,3,20.5,79.5,0.0,5.0,4.0,14.0,184.0,733.0,3.0,7.0,3.0,3.0,2.0,3.0,1.0,0.0,10.0,10.0,0.0,0.0,7.8,45.58,1.2,0.0,0.0,14.2,73.58,3.0,L
14,29889,9.0,20.0,0.41,0.21,1.0,0.62,1.08,1.92,0.27,0.27,0.5,0.0,8,0,7,13,53.2,46.8,4.0,4.0,10.0,10.0,452.0,405.0,10.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,7.2,45.260000000000005,1.6,0.0,0.0,13.4,50.98,1.0,D
14,31950,12.0,5.0,0.36,0.62,1.31,1.62,1.46,0.77,0.13,0.27,0.39,0.67,8,12,8,5,37.4,62.6,4.0,6.0,7.0,18.0,336.0,561.0,4.0,9.0,2.0,1.0,1.0,2.0,0.0,0.0,7.0,10.0,0.0,0.0,8.6,42.68,1.6,0.0,0.0,15.6,58.040000000000006,1.4,W
14,20552,8.0,2.0,0.54,0.74,1.69,2.15,1.62,0.46,0.4,0.4,0.44,0.44,7,8,11,5,59.4,40.6,3.0,7.0,12.0,15.0,496.0,346.0,5.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,10.0,0.0,0.0,14.2,57.18000000000001,1.2,0.0,0.0,12.2,58.339999999999996,1.8,L
14,25534,17.0,14.0,0.28,0.36,0.77,0.85,1.46,1.31,0.07,0.0,0.33,0.22,6,4,10,9,47.9,52.1,4.0,4.0,8.0,14.0,401.0,435.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,7.0,34.4,0.2,0.0,0.0,11.8,48.779999999999994,0.6,D
14,59285,4.0,11.0,0.64,0.38,1.77,0.69,1.23,1.46,0.4,0.2,1.0,0.22,15,3,4,11,70.3,29.7,7.0,2.0,21.0,7.0,813.0,337.0,7.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,10.0,12.0,0.0,0.0,17.0,57.620000000000005,2.4,0.0,0.0,7.2,37.720000000000006,1.2,W
14,10302,13.0,7.0,0.36,0.56,0.85,0.92,1.08,0.77,0.47,0.4,0.39,0.61,7,7,6,7,62.1,37.9,2.0,4.0,11.0,10.0,567.0,345.0,4.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,11.0,0.0,0.0,9.6,44.78,2.0,0.0,0.0,9.6,36.480000000000004,1.8,L
14,41365,3.0,19.0,0.67,0.23,1.85,0.54,0.85,1.15,0.47,0.07,0.56,0.28,9,3,6,5,61.1,38.9,10.0,0.0,21.0,2.0,608.0,404.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,14.4,54.54,2.6,0.0,0.0,11.8,49.6,0.2,W
14,38242,16.0,18.0,0.31,0.26,1.0,0.92,2.15,2.0,0.27,0.07,0.5,0.14,8,5,12,15,43.9,56.1,5.0,3.0,8.0,7.0,411.0,511.0,2.0,6.0,2.0,1.0,2.0,1.0,0.0,0.0,16.0,6.0,0.0,0.0,9.2,38.8,0.8,0.0,0.0,9.2,49.58,0.4,W
14,53407,1.0,10.0,0.95,0.41,3.23,1.0,0.62,1.15,0.6,0.2,0.89,0.33,24,3,4,6,74.3,25.7,12.0,2.0,26.0,7.0,778.0,270.0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,12.0,11.0,0.0,0.0,13.0,73.62,3.0,0.0,0.0,12.2,56.540000000000006,1.4,W
14,29423,15.0,6.0,0.33,0.59,1.23,1.92,2.0,1.38,0.13,0.47,0.44,0.44,8,12,11,16,39.9,60.1,1.0,7.0,10.0,14.0,349.0,548.0,5.0,9.0,4.0,2.0,1.0,5.0,0.0,0.0,8.0,10.0,0.0,0.0,10.2,44.3,1.0,0.0,0.0,16.0,60.760000000000005,2.0,L
15,41538,3.0,12.0,0.69,0.36,1.79,0.93,0.79,1.36,0.47,0.07,0.62,0.24,10,6,6,11,65.6,34.4,9.0,2.0,23.0,8.0,743.0,390.0,11.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,8.0,13.0,0.0,0.0,15.8,56.260000000000005,2.6,0.0,0.0,13.2,48.14,0.2,W
15,30634,10.0,5.0,0.4,0.62,0.93,2.0,1.0,1.29,0.13,0.47,0.48,0.52,8,15,7,16,42.8,57.2,2.0,6.0,6.0,12.0,489.0,662.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,7.8,48.9,1.2,0.0,0.0,16.4,60.02,2.6,L
15,39167,13.0,14.0,0.36,0.36,1.21,0.64,2.0,1.71,0.27,0.0,0.57,0.19,12,3,12,16,47.1,52.9,4.0,3.0,6.0,5.0,367.0,396.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,12.0,9.0,0.0,0.0,9.0,41.1,1.4,0.0,0.0,7.6,39.239999999999995,0.6,W
15,30714,9.0,6.0,0.4,0.6,1.36,1.0,1.43,0.79,0.27,0.4,0.48,0.67,10,9,9,8,51.6,48.4,3.0,4.0,16.0,14.0,415.0,382.0,10.0,7.0,1.0,6.0,0.0,2.0,0.0,0.0,3.0,11.0,0.0,0.0,7.8,41.32,1.6,0.0,0.0,10.4,39.54,2.4,W
15,28261,16.0,19.0,0.31,0.21,1.14,0.5,2.07,1.14,0.07,0.07,0.38,0.24,8,3,14,6,44.1,55.9,3.0,3.0,10.0,10.0,377.0,458.0,2.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,10.0,41.82,1.0,0.0,0.0,8.4,46.220000000000006,0.2,W
15,20278,8.0,7.0,0.5,0.57,1.71,1.57,1.79,0.86,0.4,0.07,0.38,0.57,9,13,15,7,50.5,49.5,2.0,2.0,6.0,8.0,399.0,404.0,7.0,2.0,1.0,10.0,4.0,1.0,0.0,1.0,16.0,8.0,0.0,0.0,13.4,59.56,1.2,0.0,0.0,16.4,63.32000000000001,0.8,D
15,23531,17.0,20.0,0.29,0.21,0.86,0.57,1.5,1.79,0.13,0.33,0.33,0.05,8,0,12,13,51.1,48.9,6.0,2.0,20.0,10.0,395.0,380.0,3.0,7.0,3.0,1.0,3.0,1.0,0.0,0.0,11.0,10.0,0.0,0.0,7.2,37.12,0.4,0.0,0.0,13.4,51.4,1.2,D
15,59547,4.0,2.0,0.67,0.76,2.0,2.29,1.14,0.57,0.6,0.6,1.0,0.52,20,12,4,7,75.1,24.9,16.0,4.0,33.0,8.0,656.0,222.0,12.0,1.0,4.0,0.0,3.0,2.0,0.0,1.0,11.0,10.0,0.0,0.0,15.2,58.160000000000004,2.4,0.0,0.0,13.4,50.88,2.4,L
15,10764,15.0,11.0,0.33,0.38,0.86,1.0,1.14,1.21,0.27,0.2,0.33,0.28,8,4,8,8,47.8,52.2,5.0,4.0,16.0,15.0,415.0,458.0,5.0,4.0,0.0,6.0,2.0,1.0,0.0,0.0,6.0,12.0,0.0,0.0,10.4,47.66,1.4,0.0,0.0,9.6,48.540000000000006,0.8,D
15,54203,1.0,18.0,0.95,0.24,3.14,0.86,0.64,2.14,0.6,0.07,0.9,0.12,26,5,5,19,77.0,23.0,8.0,4.0,24.0,7.0,753.0,220.0,10.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,15.2,73.0,3.0,0.0,0.0,7.4,47.8,0.4,W
16,56953,19.0,3.0,0.22,0.71,0.87,1.87,2.13,0.8,0.07,0.47,0.39,0.76,7,15,11,5,30.6,69.4,2.0,2.0,5.0,19.0,299.0,683.0,4.0,3.0,3.0,2.0,6.0,1.0,0.0,0.0,10.0,10.0,0.0,0.0,7.6,43.58,0.2,0.0,0.0,16.8,57.720000000000006,2.6,W
16,19479,7.0,8.0,0.56,0.49,0.93,1.67,0.8,1.73,0.2,0.27,0.52,0.62,5,15,3,10,49.0,51.0,5.0,2.0,8.0,11.0,377.0,394.0,3.0,5.0,6.0,3.0,1.0,0.0,0.0,1.0,10.0,12.0,0.0,0.0,10.8,39.8,1.8,0.0,0.0,11.6,55.620000000000005,1.4,W
16,24823,18.0,14.0,0.22,0.33,0.53,0.87,1.67,1.13,0.33,0.13,0.38,0.33,8,4,12,8,45.1,54.9,8.0,5.0,24.0,11.0,345.0,442.0,6.0,3.0,5.0,3.0,5.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,11.4,50.0,1.2,0.0,0.0,12.2,48.88,1.6,D
16,24018,16.0,12.0,0.33,0.38,0.6,0.93,1.73,1.27,0.0,0.07,0.52,0.33,6,5,8,7,58.4,41.6,6.0,2.0,19.0,7.0,541.0,391.0,8.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,8.4,44.5,0.6,0.0,0.0,7.6,47.08,1.0,W
16,19580,20.0,17.0,0.2,0.29,0.53,0.8,1.2,1.4,0.07,0.2,0.19,0.24,4,4,10,9,54.3,45.7,3.0,1.0,18.0,7.0,461.0,396.0,6.0,3.0,1.0,2.0,2.0,5.0,0.0,0.0,8.0,18.0,0.0,0.0,9.6,51.98,0.2,0.0,0.0,9.8,43.0,0.6,W
16,62202,6.0,13.0,0.56,0.36,1.53,1.2,0.87,2.0,0.13,0.2,0.57,0.24,9,8,5,15,70.8,29.2,11.0,3.0,20.0,4.0,657.0,268.0,12.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,12.0,9.0,0.0,0.0,15.4,62.17999999999999,1.0,0.0,0.0,10.8,44.67999999999999,1.0,W
16,52117,15.0,9.0,0.33,0.44,0.93,1.33,1.47,1.33,0.07,0.47,0.48,0.33,7,9,8,11,37.8,62.2,4.0,5.0,10.0,13.0,337.0,562.0,6.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,10.0,8.0,0.0,0.0,12.4,44.44,0.2,0.0,0.0,9.2,43.559999999999995,1.6,L
16,31643,11.0,5.0,0.38,0.62,1.0,1.93,1.2,1.27,0.27,0.4,0.46,0.33,10,8,9,12,33.0,67.0,3.0,6.0,6.0,11.0,375.0,758.0,4.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,12.0,10.0,0.0,0.0,11.4,49.36,0.8,0.0,0.0,18.4,58.6,1.8,D
16,53082,4.0,10.0,0.64,0.4,2.2,1.27,1.27,1.87,0.47,0.4,0.71,0.14,13,5,2,16,79.4,20.6,3.0,2.0,23.0,3.0,736.0,197.0,12.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,8.0,11.0,0.0,0.0,15.6,56.78000000000001,2.6,0.0,0.0,7.2,38.6,2.0,D
16,74847,2.0,1.0,0.78,0.96,2.33,3.07,0.6,0.67,0.6,0.6,1.0,1.0,20,18,1,4,35.4,64.6,5.0,7.0,8.0,14.0,329.0,606.0,2.0,8.0,4.0,0.0,4.0,2.0,0.0,0.0,16.0,10.0,0.0,0.0,12.8,46.9,2.4,0.0,0.0,17.0,72.74,3.0,L
17,19909,7.0,15.0,0.58,0.33,0.94,1.19,0.75,2.19,0.4,0.2,0.58,0.21,6,9,3,20,51.0,49.0,2.0,7.0,10.0,14.0,392.0,380.0,6.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,11.4,42.16,1.8,0.0,0.0,9.4,41.08,0.8,W
17,23566,20.0,9.0,0.23,0.46,0.62,1.56,1.69,1.69,0.2,0.07,0.38,0.54,10,15,14,11,53.6,46.4,4.0,2.0,14.0,7.0,415.0,352.0,4.0,6.0,3.0,0.0,2.0,1.0,0.0,1.0,14.0,18.0,0.0,0.0,14.0,52.7,1.4,0.0,0.0,11.6,53.4,1.4,W
17,24169,12.0,3.0,0.38,0.67,0.69,1.75,1.62,0.81,0.2,0.4,0.58,0.67,8,15,8,6,35.8,64.2,2.0,5.0,7.0,12.0,431.0,769.0,1.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,10.8,46.160000000000004,0.6,0.0,0.0,17.0,60.8,2.0,L
17,20870,19.0,1.0,0.25,0.96,0.56,3.0,1.12,0.69,0.2,0.6,0.29,1.0,5,20,10,5,21.5,78.5,3.0,10.0,7.0,23.0,223.0,834.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,10.8,51.61999999999999,0.8,0.0,0.0,18.0,74.02000000000001,3.0,L
17,51042,16.0,10.0,0.31,0.4,1.0,1.25,1.56,1.81,0.07,0.47,0.42,0.17,9,6,11,17,55.0,45.0,4.0,4.0,16.0,7.0,509.0,426.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,10.0,11.0,0.0,0.0,11.2,42.4,0.2,0.0,0.0,6.0,35.14,1.6,L
17,27714,11.0,8.0,0.38,0.48,1.0,1.44,1.19,1.38,0.13,0.6,0.44,0.42,11,12,10,13,53.4,46.6,4.0,11.0,11.0,16.0,413.0,369.0,9.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,13.0,9.0,0.0,0.0,10.0,43.40000000000001,1.0,0.0,0.0,9.0,45.44,2.0,L
17,74798,2.0,14.0,0.73,0.33,2.25,0.94,0.69,1.19,0.4,0.13,0.88,0.33,21,6,3,10,56.4,43.6,2.0,7.0,9.0,14.0,570.0,427.0,4.0,9.0,2.0,0.0,1.0,2.0,0.0,0.0,14.0,12.0,0.0,0.0,12.4,44.78,2.4,0.0,0.0,11.2,49.46,1.2,W
17,56921,18.0,5.0,0.27,0.6,0.88,1.88,2.0,1.25,0.2,0.27,0.48,0.33,8,9,11,13,29.9,70.1,0.0,3.0,6.0,22.0,300.0,704.0,1.0,7.0,4.0,0.0,2.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,7.4,40.1,0.8,0.0,0.0,19.4,63.64,2.0,D
17,53243,4.0,17.0,0.62,0.27,2.12,0.75,1.25,1.38,0.47,0.13,0.67,0.21,14,4,3,10,70.2,29.8,5.0,1.0,14.0,6.0,711.0,291.0,5.0,7.0,1.0,4.0,1.0,1.0,0.0,0.0,16.0,6.0,0.0,0.0,17.2,62.260000000000005,2.2,0.0,0.0,9.4,42.160000000000004,0.6,D
17,55124,6.0,13.0,0.58,0.35,1.75,0.88,0.88,1.31,0.27,0.07,0.62,0.29,14,5,6,9,75.1,24.9,8.0,4.0,25.0,7.0,749.0,248.0,10.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,17.0,62.660000000000004,1.0,0.0,0.0,8.0,46.62,0.4,W
18,31081,8.0,18.0,0.51,0.27,1.59,0.71,1.35,1.65,0.6,0.33,0.54,0.08,11,0,9,13,56.1,43.9,2.0,6.0,11.0,13.0,452.0,368.0,6.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,12.0,13.0,0.0,0.0,11.8,49.7,2.6,0.0,0.0,13.6,49.68,1.8,L
18,59379,7.0,16.0,0.59,0.29,1.76,0.94,1.18,1.53,0.13,0.0,0.88,0.21,21,7,7,14,71.3,28.7,5.0,2.0,23.0,10.0,761.0,299.0,7.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,13.0,9.0,0.0,0.0,21.0,69.24000000000001,1.6,0.0,0.0,12.0,46.339999999999996,0.2,W
18,29921,13.0,6.0,0.33,0.61,0.82,0.94,1.35,0.71,0.0,0.4,0.42,0.58,9,9,12,9,57.8,42.2,2.0,7.0,12.0,11.0,475.0,358.0,8.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,13.0,13.0,0.0,0.0,7.6,40.84,0.2,0.0,0.0,10.0,44.519999999999996,1.8,D
18,41562,3.0,11.0,0.69,0.35,1.82,1.0,0.82,1.35,0.4,0.13,0.67,0.29,13,5,7,9,53.6,46.4,8.0,2.0,24.0,6.0,545.0,474.0,8.0,4.0,3.0,2.0,1.0,3.0,0.0,0.0,8.0,16.0,0.0,0.0,17.2,61.36,2.0,0.0,0.0,11.2,46.300000000000004,1.0,W
18,20026,9.0,12.0,0.43,0.35,1.53,0.71,1.71,1.71,0.07,0.2,0.38,0.17,10,3,16,18,59.4,40.6,3.0,9.0,13.0,15.0,452.0,310.0,8.0,7.0,3.0,3.0,2.0,2.0,1.0,1.0,12.0,17.0,0.0,0.0,9.6,50.980000000000004,0.8,0.0,0.0,8.4,39.459999999999994,0.6,L
18,29265,15.0,19.0,0.31,0.27,1.12,0.82,2.12,1.88,0.2,0.27,0.46,0.11,10,6,15,21,54.7,45.3,0.0,7.0,17.0,14.0,432.0,372.0,7.0,9.0,0.0,1.0,2.0,1.0,0.0,0.0,12.0,13.0,0.0,0.0,9.6,41.64,0.6,0.0,0.0,6.6,37.78,1.0,L
18,54214,1.0,4.0,0.96,0.61,3.06,1.76,0.65,0.82,0.6,0.47,0.92,0.54,28,14,6,8,52.9,47.1,11.0,2.0,20.0,7.0,456.0,412.0,5.0,1.0,4.0,2.0,2.0,4.0,0.0,0.0,13.0,20.0,0.0,0.0,20.2,74.78,3.0,0.0,0.0,19.2,66.1,1.6,W
18,24782,17.0,2.0,0.27,0.75,0.71,2.18,1.29,0.65,0.13,0.4,0.33,0.58,8,15,12,8,43.1,56.9,5.0,3.0,12.0,8.0,433.0,588.0,6.0,3.0,1.0,1.0,1.0,3.0,0.0,0.0,14.0,7.0,0.0,0.0,9.2,40.4,0.8,0.0,0.0,11.0,43.12,2.4,L
18,10780,14.0,5.0,0.31,0.61,0.88,2.0,1.18,1.18,0.13,0.33,0.33,0.58,9,20,9,17,44.0,56.0,2.0,7.0,6.0,21.0,511.0,655.0,2.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,12.2,52.04,0.6,0.0,0.0,15.8,64.08,1.8,L
18,37580,10.0,20.0,0.43,0.24,1.24,0.53,1.71,1.29,0.47,0.2,0.62,0.21,14,4,12,8,51.1,48.9,7.0,3.0,12.0,8.0,445.0,431.0,6.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,12.0,12.0,0.0,0.0,5.8,37.88,2.0,0.0,0.0,9.4,43.760000000000005,0.8,W
19,59409,5.0,4.0,0.61,0.63,1.72,2.11,1.11,1.11,0.33,0.33,0.89,0.63,22,24,7,17,53.5,46.5,4.0,9.0,11.0,14.0,503.0,436.0,7.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,22.0,70.75999999999999,1.6,0.0,0.0,16.8,64.58,2.2,D
19,39191,9.0,3.0,0.46,0.7,1.33,1.78,1.67,0.78,0.47,0.4,0.67,0.7,17,18,13,7,32.2,67.8,0.0,8.0,5.0,25.0,327.0,679.0,2.0,7.0,2.0,4.0,3.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,7.2,41.540000000000006,2.6,0.0,0.0,19.8,62.78000000000001,2.4,D
19,30473,13.0,10.0,0.33,0.41,0.78,1.5,1.28,1.83,0.07,0.0,0.41,0.48,9,16,12,13,51.7,48.3,3.0,1.0,14.0,12.0,426.0,397.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,8.4,44.06,0.4,0.0,0.0,9.8,53.339999999999996,0.2,W
19,54270,1.0,16.0,0.96,0.3,3.11,0.83,0.67,1.33,0.6,0.07,0.93,0.3,32,6,7,11,78.8,21.2,5.0,1.0,14.0,5.0,901.0,232.0,4.0,6.0,4.0,2.0,0.0,1.0,0.0,0.0,8.0,7.0,0.0,0.0,21.4,69.46000000000001,3.0,0.0,0.0,11.6,50.480000000000004,0.4,W
19,29675,12.0,11.0,0.33,0.39,0.94,0.89,1.33,1.67,0.07,0.4,0.4,0.26,12,7,14,19,52.6,47.4,6.0,2.0,12.0,10.0,384.0,345.0,9.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,16.0,9.0,0.0,0.0,9.0,42.14,0.4,0.0,0.0,10.6,43.48,1.2,D
